galaxy,ring,branch,requested_kmin,effective_kmin,kmax,psf_id,n_fit,P0,P1,P0_sigma_formal,Pr,P_fluctuation,mbar,mbar_sigma_formal,chi2,chi2_reduced,aicc,condition_number
NGC 4472,inner,no_winsor,0.04,0.04,0.25,stpsf_O2024061001-NRCA3_FP1-1,24,1.3073068380887818,-0.11218694499284193,0.031213522477178093,0.0002115229034019,1.30709531518538,27.708987779196804,0.025927452296543103,1038.2251139370783,47.192050633503555,1042.796542508507,18.70702486361273
NGC 4472,inner,no_winsor,0.04,0.04,0.25,stpsf_field_1280_1024,24,1.3057898580991656,-0.11135031129068003,0.030784039196984997,0.0002115229034019,1.3055783351957637,27.710248587473767,0.02560041399572424,1012.5128117811937,46.0233096264179,1017.0842403526223,18.679595355304308
NGC 4472,inner,no_winsor,0.04,0.04,0.25,stpsf_field_768_1024,24,1.30659211111424,-0.1122799860755019,0.031361745892478456,0.0002115229034019,1.3063805882108381,27.709581628155668,0.02606482618248531,1049.117863896577,47.6871756316626,1053.6892924680058,18.69915184379379
NGC 4472,inner,no_winsor,0.04,0.04,0.25,stpsf_field_1024_1280,24,1.3113074981773887,-0.10965992408986021,0.029804314626229754,0.0002115229034019,1.3110959752739868,27.705669713860953,0.024681353659816954,941.922458127954,42.814657187634275,946.4938866993825,18.737091937852206
NGC 4472,inner,no_winsor,0.04,0.04,0.25,stpsf_field_1024_768,24,1.3071848715642322,-0.11382959350118027,0.03134620782144503,0.0002115229034019,1.3069733486608304,27.709089095182417,0.02604009695261761,1047.1530985686593,47.59786811675724,1051.724527140088,18.714706726111107
NGC 4472,inner,raw_global_3p5,0.01,0.01,0.25,stpsf_O2024061001-NRCA3_FP1-1,27,1.2308722699141474,-0.10717320091837387,0.03459805656778994,0.0002115229034019,1.2306607470107456,27.774410052859935,0.030523735092032905,1711.9182450184085,68.47672980073634,1716.4182450184085,18.526483237670277
NGC 4472,inner,raw_global_3p5,0.01,0.01,0.25,stpsf_field_1280_1024,27,1.2293905333891195,-0.10637518923116926,0.03425044221620476,0.0002115229034019,1.2291790104857176,27.775718085369625,0.03025348206069279,1682.3120414682282,67.29248165872913,1686.8120414682282,18.498223150045092
NGC 4472,inner,raw_global_3p5,0.01,0.01,0.25,stpsf_field_768_1024,27,1.2300417621222355,-0.10723620902978548,0.03462265053162195,0.0002115229034019,1.2298302392188336,27.775143006093497,0.03056606024807735,1716.5764699065496,68.66305879626198,1721.0764699065496,18.51561753949697
NGC 4472,inner,raw_global_3p5,0.01,0.01,0.25,stpsf_field_1024_1280,27,1.234348893488812,-0.10474155517127351,0.03340661288941361,0.0002115229034019,1.2341373705854102,27.77134716623917,0.029389571985143744,1589.3097978649892,63.572391914599564,1593.8097978649892,18.549549163015794
NGC 4472,inner,raw_global_3p5,0.01,0.01,0.25,stpsf_field_1024_768,27,1.230416138029011,-0.10866016213260327,0.03448832215979789,0.0002115229034019,1.2302046151256092,27.774812544532278,0.030438204791185353,1702.5221224654265,68.10088489861705,1707.0221224654265,18.526972876570962
NGC 4472,inner,raw_global_3p5,0.03,0.03,0.25,stpsf_O2024061001-NRCA3_FP1-1,25,1.22369476034899,-0.1059081032137459,0.03022613798380524,0.0002115229034019,1.2234832374455882,27.780760865414823,0.026823099274779993,1192.8725881593662,51.86402557214635,1197.4180427048207,18.596881293528767
NGC 4472,inner,raw_global_3p5,0.03,0.03,0.25,stpsf_field_1280_1024,25,1.2222356737247595,-0.10511705431744273,0.02986362796556258,0.0002115229034019,1.2220241508213576,27.782056452064353,0.026533045247792802,1167.5606792111448,50.7635077917889,1172.1061337565993,18.569132445528822
NGC 4472,inner,raw_global_3p5,0.03,0.03,0.25,stpsf_field_768_1024,25,1.2229168170009503,-0.10597883542674759,0.030371603157796474,0.0002115229034019,1.2227052940975485,27.78145144283827,0.02696933537799432,1205.7321264248035,52.423135931513194,1210.277580970258,18.587602240106825
