galaxy,ring,branch,requested_kmin,effective_kmin,kmax,psf_id,n_fit,P0,P1,P0_sigma_formal,Pr,P_fluctuation,mbar,mbar_sigma_formal,chi2,chi2_reduced,aicc,condition_number
NGC 1399,outer,raw_global_3p5,0.04,0.04,0.25,stpsf_field_1280_1024,24,0.8504495780299353,-0.050979971243322944,0.009350737718139868,0.0030503352542893,0.8473992427756459,28.179289649061783,0.011980698081022229,654.4714213759187,29.74870097163267,659.0428499473472,20.88437930446807
NGC 1399,outer,raw_global_3p5,0.04,0.04,0.25,stpsf_field_768_1024,24,0.8491073005547306,-0.05138533835663584,0.010096021727997007,0.0030503352542893,0.8460569653004413,28.18101081498259,0.012956120880369477,765.0262223520027,34.77391919781831,769.5976509234313,20.860477114780252
NGC 1399,outer,raw_global_3p5,0.04,0.04,0.25,stpsf_field_1024_1280,24,0.853376875457917,-0.04925129696516123,0.008676466108469765,0.0030503352542893,0.8503265402036276,28.175545492047476,0.01107851271003091,559.8440373713147,25.44745624415067,564.4154659427433,20.93677883460749
NGC 1399,outer,raw_global_3p5,0.04,0.04,0.25,stpsf_field_1024_768,24,0.8500220373602405,-0.0522309731528155,0.010112215464524291,0.0030503352542893,0.8469717021059512,28.179837576769522,0.01296288696877341,765.8289152188362,34.810405237219825,770.4003437902647,20.88811776489983
NGC 1399,outer,normalized_full_3p5,0.01,0.01,0.25,stpsf_R2023101202-NRCA3_FP1-1,27,0.8537173380032415,-0.0514898577511238,0.008902340407468203,0.0030503352542893,0.8506670027489521,28.175110860748266,0.011362370065178096,712.3203815705801,28.492815262823207,716.8203815705801,20.401174326091997
NGC 1399,outer,normalized_full_3p5,0.01,0.01,0.25,stpsf_field_1280_1024,27,0.8516488594246808,-0.05142899226010609,0.008934718941343506,0.0030503352542893,0.8485985241703915,28.177754147692177,0.011431492699611436,720.977124032099,28.839084961283962,725.477124032099,20.35382337991632
NGC 1399,outer,normalized_full_3p5,0.01,0.01,0.25,stpsf_field_768_1024,27,0.8502681267108255,-0.05182956124562294,0.009583008605210957,0.0030503352542893,0.8472177914565362,28.179522159727416,0.01228092646083202,831.7430123447543,33.269720493790174,836.2430123447543,20.32939325944174
NGC 1399,outer,normalized_full_3p5,0.01,0.01,0.25,stpsf_field_1024_1280,27,0.854088401444913,-0.04962799146524972,0.008236642075153084,0.0030503352542893,0.8510380661906237,28.174637362694316,0.010508132199840675,609.4812267742296,24.379249070969184,613.9812267742296,20.392722440644352
NGC 1399,outer,normalized_full_3p5,0.01,0.01,0.25,stpsf_field_1024_768,27,0.8511372056074014,-0.05266946279595278,0.009588945087697283,0.0030503352542893,0.848086870353112,28.178408978684836,0.012275941546902822,831.0761553092669,33.24304621237068,835.5761553092669,20.35515625476657
NGC 1399,outer,normalized_full_3p5,0.03,0.03,0.25,stpsf_R2023101202-NRCA3_FP1-1,25,0.8519862891032897,-0.05123852281220444,0.009171412387763722,0.0030503352542893,0.8489359538490003,28.177322510363812,0.011729665156735077,675.4806689996644,29.368724739115844,680.0261235451189,20.699130656320357
NGC 1399,outer,normalized_full_3p5,0.03,0.03,0.25,stpsf_field_1280_1024,25,0.8497877807270514,-0.05115826622869027,0.009155380236739155,0.0030503352542893,0.8467374454727621,28.18013791276268,0.011739563243012991,676.6055770228978,29.417633783604252,681.1510315683523,20.647532477285775
NGC 1399,outer,normalized_full_3p5,0.03,0.03,0.25,stpsf_field_768_1024,25,0.8484075027043212,-0.051557586926851355,0.009863044151129575,0.0030503352542893,0.8453571674500319,28.181909229972558,0.012667620901957121,787.4567737569622,34.2372510329114,792.0022283024167,20.622833870320257
NGC 1399,outer,normalized_full_3p5,0.03,0.03,0.25,stpsf_field_1024_1280,25,0.8524847056526653,-0.049398640153816786,0.008469253896473104,0.0030503352542893,0.849434370398376,28.176685253694266,0.010825292574842679,575.5644841320053,25.024542788348057,580.1099386774598,20.693653856514032
NGC 1399,outer,normalized_full_3p5,0.03,0.03,0.25,stpsf_field_1024_768,25,0.8493648468697722,-0.05240883829167654,0.009885812411522346,0.0030503352542893,0.8463145116154829,28.180680358738655,0.012682500774031063,789.3084648874556,34.31775934293285,793.8539194329101,20.651256015486933
NGC 1399,outer,normalized_full_3p5,0.04,0.04,0.25,stpsf_R2023101202-NRCA3_FP1-1,24,0.8512639508698955,-0.05113430642182864,0.009451099706836991,0.0030503352542893,0.8482136156156062,28.178246729222945,0.012097661411676904,668.5490538856498,30.388593358438627,673.1204824570783,20.96587494149935
NGC 1399,outer,normalized_full_3p5,0.04,0.04,0.25,stpsf_field_1280_1024,24,0.8489082433429359,-0.051031157125964864,0.009407734684538855,0.0030503352542893,0.8458579080886466,28.181266293111022,0.012075690318771797,666.1161750835988,30.278007958345402,670.6876036550274,20.909546813796126
