event_id,run_id,job_id,target,attempt_id,created_at,level,event_type,message,payload_json
1697,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-4999086c503725a77c7e89f77721b20a22967dae0d72118872b2b9c11e618c7b,IC 3443,,1784581622.7195961,INFO,WORKER_START_REQUESTED,,"{""color_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3443/jw07763-o076_t076_nircam_clear-f115w_i2d.fits"",""command"":[""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/astro_env/bin/python3"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/code/run_sbf_batch.py"",""--worker"",""--job-id"",""job-4999086c503725a77c7e89f77721b20a22967dae0d72118872b2b9c11e618c7b"",""--galaxy"",""IC 3443"",""--signal"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3443/jw07763-o076_t076_nircam_clear-f150w_i2d.fits"",""--color"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3443/jw07763-o076_t076_nircam_clear-f115w_i2d.fits"",""--signal-filter"",""F150W"",""--color-filter"",""F115W"",""--template"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/code/sbf-3.ipynb"",""--batch-root"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch"",""--products-root"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products""],""filters"":{""color"":""F115W"",""signal"":""F150W""},""program"":""7763"",""signal_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3443/jw07763-o076_t076_nircam_clear-f150w_i2d.fits"",""target"":""IC 3443""}"
1698,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-4999086c503725a77c7e89f77721b20a22967dae0d72118872b2b9c11e618c7b,IC 3443,,1784581622.720108,INFO,JOB_STATE_CHANGED,,"{""from"":""READY"",""to"":""RUNNING""}"
1699,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-4999086c503725a77c7e89f77721b20a22967dae0d72118872b2b9c11e618c7b,IC 3443,121,1784581622.723762,INFO,ATTEMPT_STARTED,,"{""attempt_no"":1,""pid"":87346}"
1700,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-4999086c503725a77c7e89f77721b20a22967dae0d72118872b2b9c11e618c7b,IC 3443,121,1784585193.806245,INFO,WORKER_SUPERVISION_ENDED,,"{""completed"":true,""detail"":null,""duration_seconds"":3571.115196208004,""ended_monotonic"":439984.705377333,""last_sample"":{""available_ram_bytes"":8877637632,""collector"":""psutil"",""disk"":{""free_bytes"":150691979264,""free_gib"":140.34284210205078,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data"",""total_bytes"":994662584320,""total_gib"":926.3517189025879,""used_bytes"":843970605056,""used_gib"":786.0088768005371},""disk_free_bytes"":150691979264,""monotonic"":439954.695098791,""pid"":87346,""swap"":{""free_bytes"":1217396736,""free_gib"":1.1337890625,""percent"":88.7,""total_bytes"":10737418240,""total_gib"":10.0,""used_bytes"":9520021504,""used_gib"":8.8662109375},""swap_used_bytes"":9520021504,""system_ram"":{""available_bytes"":8877637632,""available_gib"":8.2679443359375,""percent"":74.2,""total_bytes"":34359738368,""total_gib"":32.0,""used_bytes"":9709256704,""used_gib"":9.042449951171875},""timestamp_utc"":""2026-07-20T22:06:03.790+00:00"",""worker"":{""child_count"":1,""children_rss_bytes"":5439488,""children_rss_gib"":0.00506591796875,""pid"":87346,""rss_bytes"":5417484288,""rss_gib"":5.0454254150390625,""status"":""sleeping"",""total_rss_bytes"":5422923776,""total_rss_gib"":5.0504913330078125},""worker_children_rss_bytes"":5439488,""worker_rss_bytes"":5417484288,""worker_total_rss_bytes"":5422923776},""ok"":true,""reason"":""completed"",""returncode"":0,""sample_count"":119,""signal_name"":null,""started_monotonic"":436413.590181125,""termination"":null}"
1701,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-4999086c503725a77c7e89f77721b20a22967dae0d72118872b2b9c11e618c7b,IC 3443,,1784585194.258663,INFO,JOB_STATE_CHANGED,,"{""from"":""RUNNING"",""to"":""VERIFYING""}"
1702,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-4999086c503725a77c7e89f77721b20a22967dae0d72118872b2b9c11e618c7b,IC 3443,121,1784585194.260462,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":121,""kind"":""clean_model_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3443/F150W__F115W/4999086c5037/jw07763-o076_t076_nircam_clear-f150w_i2d_01_модель_чистая.fits"",""verified"":true}"
1703,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-4999086c503725a77c7e89f77721b20a22967dae0d72118872b2b9c11e618c7b,IC 3443,121,1784585194.2624419,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":122,""kind"":""clean_isophotes_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3443/F150W__F115W/4999086c5037/jw07763-o076_t076_nircam_clear-f150w_i2d_02_изофоты_чистые.fits"",""verified"":true}"
1704,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-4999086c503725a77c7e89f77721b20a22967dae0d72118872b2b9c11e618c7b,IC 3443,121,1784585194.263744,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":123,""kind"":""full_residual_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3443/F150W__F115W/4999086c5037/jw07763-o076_t076_nircam_clear-f150w_i2d_03_остатки_общие.fits"",""verified"":true}"
1705,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-4999086c503725a77c7e89f77721b20a22967dae0d72118872b2b9c11e618c7b,IC 3443,121,1784585194.265179,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":124,""kind"":""working_residual_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3443/F150W__F115W/4999086c5037/jw07763-o076_t076_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits"",""verified"":true}"
1706,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-4999086c503725a77c7e89f77721b20a22967dae0d72118872b2b9c11e618c7b,IC 3443,121,1784585194.266554,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":125,""kind"":""working_annuli_residual_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3443/F150W__F115W/4999086c5037/jw07763-o076_t076_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits"",""verified"":true}"
1707,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-4999086c503725a77c7e89f77721b20a22967dae0d72118872b2b9c11e618c7b,IC 3443,121,1784585194.2675478,INFO,ATTEMPT_ENDED,,"{""exit_code"":0,""state"":""SUCCEEDED""}"
1708,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-4999086c503725a77c7e89f77721b20a22967dae0d72118872b2b9c11e618c7b,IC 3443,,1784585194.2685099,INFO,JOB_STATE_CHANGED,,"{""from"":""VERIFYING"",""to"":""SUCCEEDED""}"
1709,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-4999086c503725a77c7e89f77721b20a22967dae0d72118872b2b9c11e618c7b,IC 3443,121,1784585194.271442,INFO,ARTIFACTS_VERIFIED,,"{""artifact_count"":5,""artifact_manifest_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/artifact_manifests/IC_3443__F150W__F115W__4999086c5037_result_artifacts.json"",""artifacts"":[{""exists"":true,""fits_valid"":true,""mtime_ns"":1784582131459204034,""mtime_utc"":""2026-07-20T21:15:31.459+00:00"",""name"":""clean_model_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3443/F150W__F115W/4999086c5037/jw07763-o076_t076_nircam_clear-f150w_i2d_01_модель_чистая.fits"",""relative_path"":""jw07763-o076_t076_nircam_clear-f150w_i2d_01_модель_чистая.fits"",""sha256"":""08ee82593c77ba696601abde178fec878cd8ce9ec358ee277d39323b511163aa"",""size_bytes"":173718720},{""exists"":true,""fits_valid"":true,""mtime_ns"":1784582131687565698,""mtime_utc"":""2026-07-20T21:15:31.687+00:00"",""name"":""clean_isophotes_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3443/F150W__F115W/4999086c5037/jw07763-o076_t076_nircam_clear-f150w_i2d_02_изофоты_чистые.fits"",""relative_path"":""jw07763-o076_t076_nircam_clear-f150w_i2d_02_изофоты_чистые.fits"",""sha256"":""358eb2752e55b4ae154c969db7536fa556767e91607bc647fcbf0461f953580b"",""size_bytes"":173718720},{""exists"":true,""fits_valid"":true,""mtime_ns"":1784582131919244617,""mtime_utc"":""2026-07-20T21:15:31.919+00:00"",""name"":""full_residual_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3443/F150W__F115W/4999086c5037/jw07763-o076_t076_nircam_clear-f150w_i2d_03_остатки_общие.fits"",""relative_path"":""jw07763-o076_t076_nircam_clear-f150w_i2d_03_остатки_общие.fits"",""sha256"":""cffde71efbb8da1baeac0c1fe7cf3b2d7b636937353450e18ebc1efef6178f5f"",""size_bytes"":173718720},{""exists"":true,""fits_valid"":true,""mtime_ns"":1784582132121454411,""mtime_utc"":""2026-07-20T21:15:32.121+00:00"",""name"":""working_residual_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3443/F150W__F115W/4999086c5037/jw07763-o076_t076_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits"",""relative_path"":""jw07763-o076_t076_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits"",""sha256"":""22f2604b33dfad4b6b4b13593b2e631494c5bdd0326034952bc177bf2117019a"",""size_bytes"":173718720},{""exists"":true,""fits_valid"":true,""mtime_ns"":1784585174214677419,""mtime_utc"":""2026-07-20T22:06:14.214+00:00"",""name"":""working_annuli_residual_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3443/F150W__F115W/4999086c5037/jw07763-o076_t076_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits"",""relative_path"":""jw07763-o076_t076_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits"",""sha256"":""4b3cece66fa061bfef7d80a5d18d06e735b5acc6d42ff34b996ce47f6c173e67"",""size_bytes"":173718720}],""target"":""IC 3443""}"
1710,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-7305039fc431005aeb8f0848752d98f03c17d08f345683f407cea2171c762eee,IC 3457,,1784585194.309293,INFO,JOB_STATE_CHANGED,,"{""from"":""PENDING"",""to"":""READY""}"
1711,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-7305039fc431005aeb8f0848752d98f03c17d08f345683f407cea2171c762eee,IC 3457,,1784585194.312669,INFO,INPUT_READY_INITIAL,,"{""inputs"":{""color"":{""expected_size_bytes"":1216140480,""filter"":""F115W"",""final_exists"":true,""final_fits_error"":null,""final_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3457/jw07763-o057_t057_nircam_clear-f115w_i2d.fits"",""final_ready"":true,""final_size_bytes"":1216140480,""part_exists"":false,""part_metadata"":null,""part_metadata_error"":null,""part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3457/jw07763-o057_t057_nircam_clear-f115w_i2d.fits.part"",""part_size_bytes"":0,""restart_part_exists"":false,""restart_part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3457/jw07763-o057_t057_nircam_clear-f115w_i2d.fits.restart.part"",""restart_part_size_bytes"":0,""transfer_percent"":null},""signal"":{""expected_size_bytes"":1216137600,""filter"":""F150W"",""final_exists"":true,""final_fits_error"":null,""final_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3457/jw07763-o057_t057_nircam_clear-f150w_i2d.fits"",""final_ready"":true,""final_size_bytes"":1216137600,""part_exists"":false,""part_metadata"":null,""part_metadata_error"":null,""part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3457/jw07763-o057_t057_nircam_clear-f150w_i2d.fits.part"",""part_size_bytes"":0,""restart_part_exists"":false,""restart_part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3457/jw07763-o057_t057_nircam_clear-f150w_i2d.fits.restart.part"",""restart_part_size_bytes"":0,""transfer_percent"":null}},""program"":""7763"",""target"":""IC 3457""}"
1712,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-7305039fc431005aeb8f0848752d98f03c17d08f345683f407cea2171c762eee,IC 3457,,1784585194.414907,INFO,WORKER_START_REQUESTED,,"{""color_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3457/jw07763-o057_t057_nircam_clear-f115w_i2d.fits"",""command"":[""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/astro_env/bin/python3"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/code/run_sbf_batch.py"",""--worker"",""--job-id"",""job-7305039fc431005aeb8f0848752d98f03c17d08f345683f407cea2171c762eee"",""--galaxy"",""IC 3457"",""--signal"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3457/jw07763-o057_t057_nircam_clear-f150w_i2d.fits"",""--color"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3457/jw07763-o057_t057_nircam_clear-f115w_i2d.fits"",""--signal-filter"",""F150W"",""--color-filter"",""F115W"",""--template"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/code/sbf-3.ipynb"",""--batch-root"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch"",""--products-root"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products""],""filters"":{""color"":""F115W"",""signal"":""F150W""},""program"":""7763"",""signal_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3457/jw07763-o057_t057_nircam_clear-f150w_i2d.fits"",""target"":""IC 3457""}"
1713,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-7305039fc431005aeb8f0848752d98f03c17d08f345683f407cea2171c762eee,IC 3457,,1784585194.4154298,INFO,JOB_STATE_CHANGED,,"{""from"":""READY"",""to"":""RUNNING""}"
1714,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-7305039fc431005aeb8f0848752d98f03c17d08f345683f407cea2171c762eee,IC 3457,122,1784585194.4199731,INFO,ATTEMPT_STARTED,,"{""attempt_no"":1,""pid"":11069}"
1715,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-7305039fc431005aeb8f0848752d98f03c17d08f345683f407cea2171c762eee,IC 3457,122,1784588675.5228732,INFO,WORKER_SUPERVISION_ENDED,,"{""completed"":true,""detail"":null,""duration_seconds"":3481.1341627920046,""ended_monotonic"":443466.460919875,""last_sample"":{""available_ram_bytes"":9054715904,""collector"":""psutil"",""disk"":{""free_bytes"":149888245760,""free_gib"":139.59430694580078,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data"",""total_bytes"":994662584320,""total_gib"":926.3517189025879,""used_bytes"":844774338560,""used_gib"":786.7574119567871},""disk_free_bytes"":149888245760,""monotonic"":443436.450644708,""pid"":11069,""swap"":{""free_bytes"":1234173952,""free_gib"":1.1494140625,""percent"":88.5,""total_bytes"":10737418240,""total_gib"":10.0,""used_bytes"":9503244288,""used_gib"":8.8505859375},""swap_used_bytes"":9503244288,""system_ram"":{""available_bytes"":9054715904,""available_gib"":8.432861328125,""percent"":73.6,""total_bytes"":34359738368,""total_gib"":32.0,""used_bytes"":9908535296,""used_gib"":9.228042602539062},""timestamp_utc"":""2026-07-20T23:04:05.506+00:00"",""worker"":{""child_count"":1,""children_rss_bytes"":5439488,""children_rss_gib"":0.00506591796875,""pid"":11069,""rss_bytes"":5410848768,""rss_gib"":5.03924560546875,""status"":""sleeping"",""total_rss_bytes"":5416288256,""total_rss_gib"":5.0443115234375},""worker_children_rss_bytes"":5439488,""worker_rss_bytes"":5410848768,""worker_total_rss_bytes"":5416288256},""ok"":true,""reason"":""completed"",""returncode"":0,""sample_count"":116,""signal_name"":null,""started_monotonic"":439985.326757083,""termination"":null}"
1716,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-7305039fc431005aeb8f0848752d98f03c17d08f345683f407cea2171c762eee,IC 3457,,1784588675.9745762,INFO,JOB_STATE_CHANGED,,"{""from"":""RUNNING"",""to"":""VERIFYING""}"
1717,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-7305039fc431005aeb8f0848752d98f03c17d08f345683f407cea2171c762eee,IC 3457,122,1784588675.97611,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":126,""kind"":""clean_model_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3457/F150W__F115W/7305039fc431/jw07763-o057_t057_nircam_clear-f150w_i2d_01_модель_чистая.fits"",""verified"":true}"
1718,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-7305039fc431005aeb8f0848752d98f03c17d08f345683f407cea2171c762eee,IC 3457,122,1784588675.977372,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":127,""kind"":""clean_isophotes_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3457/F150W__F115W/7305039fc431/jw07763-o057_t057_nircam_clear-f150w_i2d_02_изофоты_чистые.fits"",""verified"":true}"
1719,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-7305039fc431005aeb8f0848752d98f03c17d08f345683f407cea2171c762eee,IC 3457,122,1784588675.978249,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":128,""kind"":""full_residual_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3457/F150W__F115W/7305039fc431/jw07763-o057_t057_nircam_clear-f150w_i2d_03_остатки_общие.fits"",""verified"":true}"
1720,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-7305039fc431005aeb8f0848752d98f03c17d08f345683f407cea2171c762eee,IC 3457,122,1784588675.980042,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":129,""kind"":""working_residual_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3457/F150W__F115W/7305039fc431/jw07763-o057_t057_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits"",""verified"":true}"
1721,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-7305039fc431005aeb8f0848752d98f03c17d08f345683f407cea2171c762eee,IC 3457,122,1784588675.980992,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":130,""kind"":""working_annuli_residual_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3457/F150W__F115W/7305039fc431/jw07763-o057_t057_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits"",""verified"":true}"
1722,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-7305039fc431005aeb8f0848752d98f03c17d08f345683f407cea2171c762eee,IC 3457,122,1784588675.9819179,INFO,ATTEMPT_ENDED,,"{""exit_code"":0,""state"":""SUCCEEDED""}"
1723,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-7305039fc431005aeb8f0848752d98f03c17d08f345683f407cea2171c762eee,IC 3457,,1784588675.98272,INFO,JOB_STATE_CHANGED,,"{""from"":""VERIFYING"",""to"":""SUCCEEDED""}"
1724,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-7305039fc431005aeb8f0848752d98f03c17d08f345683f407cea2171c762eee,IC 3457,122,1784588675.985486,INFO,ARTIFACTS_VERIFIED,,"{""artifact_count"":5,""artifact_manifest_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/artifact_manifests/IC_3457__F150W__F115W__7305039fc431_result_artifacts.json"",""artifacts"":[{""exists"":true,""fits_valid"":true,""mtime_ns"":1784585558298255119,""mtime_utc"":""2026-07-20T22:12:38.298+00:00"",""name"":""clean_model_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3457/F150W__F115W/7305039fc431/jw07763-o057_t057_nircam_clear-f150w_i2d_01_модель_чистая.fits"",""relative_path"":""jw07763-o057_t057_nircam_clear-f150w_i2d_01_модель_чистая.fits"",""sha256"":""dcffea86a7534e3770ceb0996094624e425c677e2781487830d5801a2a0d6678"",""size_bytes"":173701440},{""exists"":true,""fits_valid"":true,""mtime_ns"":1784585558525334381,""mtime_utc"":""2026-07-20T22:12:38.525+00:00"",""name"":""clean_isophotes_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3457/F150W__F115W/7305039fc431/jw07763-o057_t057_nircam_clear-f150w_i2d_02_изофоты_чистые.fits"",""relative_path"":""jw07763-o057_t057_nircam_clear-f150w_i2d_02_изофоты_чистые.fits"",""sha256"":""f6b45b5997a203ecaf11a90b73be33de2cc44c88a4de20af87a028af889b66d5"",""size_bytes"":173701440},{""exists"":true,""fits_valid"":true,""mtime_ns"":1784585558721119498,""mtime_utc"":""2026-07-20T22:12:38.721+00:00"",""name"":""full_residual_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3457/F150W__F115W/7305039fc431/jw07763-o057_t057_nircam_clear-f150w_i2d_03_остатки_общие.fits"",""relative_path"":""jw07763-o057_t057_nircam_clear-f150w_i2d_03_остатки_общие.fits"",""sha256"":""129c1043850202fbd13604fc99ab0315d6ff1f761902320902f78ff0554f817d"",""size_bytes"":173701440},{""exists"":true,""fits_valid"":true,""mtime_ns"":1784585558910165566,""mtime_utc"":""2026-07-20T22:12:38.910+00:00"",""name"":""working_residual_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3457/F150W__F115W/7305039fc431/jw07763-o057_t057_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits"",""relative_path"":""jw07763-o057_t057_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits"",""sha256"":""d941eb9daffbfb0f9f7d0a1b0de87e273c4542861e86b87b3879a391f9ef41dd"",""size_bytes"":173701440},{""exists"":true,""fits_valid"":true,""mtime_ns"":1784588672689602764,""mtime_utc"":""2026-07-20T23:04:32.689+00:00"",""name"":""working_annuli_residual_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3457/F150W__F115W/7305039fc431/jw07763-o057_t057_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits"",""relative_path"":""jw07763-o057_t057_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits"",""sha256"":""31902a85d86d5798a93621a6f51518cc76cb154e2ba4d2f8a55d074b29f8c80d"",""size_bytes"":173701440}],""target"":""IC 3457""}"
