slope,delta_fornax_mag
-0.6472196243661149,-0.17272727950280084
0.17823756074468108,-0.08881486728293113
-1.1446154547394225,-0.25011751902954626
-0.8450524607278225,-0.06495964875434258
-2.52268124358093,-0.1548514833911273
-0.05305184689812007,-0.19665915211126786
-0.8760389763577746,-0.15628854683458154
-0.8120313555204351,-0.0903399997183189
-0.6091880393016991,-0.1266765961839678
0.14675669060227,-0.09026607115612192
-0.9686213081146522,-0.16972303869474262
-0.7098369566730173,-0.07996312235810774
-0.6880866441079643,-0.1451592329577691
-0.7741877748929553,-0.14968845130001918
-0.49231117166523347,-0.2207509969533601
-1.1446241948329468,-0.15890710550144074
-1.2067621273949822,-0.10392356996327534
-0.08763169432040667,-0.06297659189561501
-0.40805315596402636,-0.14307134056869483
0.2502696541836117,-0.14124450537701352
-1.323024585608156,-0.196044262094275
-1.5127999099342997,-0.19265800885186765
-0.29570377971276246,-0.055955183743285064
-0.19071464534991428,-0.1320338498447448
-0.9854140911150601,-0.20781103355655878
-0.881321207206969,-0.2644061064086399
-0.930589727488878,-0.1448109865918882
-0.8757215894322987,-0.13159125454784756
-0.9414267198316155,-0.19212882356891103
-0.5902337717485233,-0.16814835176497314
-0.8280077004489107,-0.28060797414688543
-1.8367258875777297,-0.2294086372253097
0.23216716472866078,-0.005459503938177756
-0.2952363607549586,-0.10844296701625504
-0.19410598868472606,-0.22568468494577718
-1.4230402956918027,-0.1644956205469288
-3.1106560044535123,-0.14120509270041479
-0.7655717638871845,-0.1051290228199558
0.1016533374983626,-0.14077418715869383
-0.205074259683512,-0.15987817938534934
-0.692174985334976,-0.21961378226403558
-0.8410841479007329,-0.03660815779608447
-0.353489443605433,-0.20416130412351755
-0.8816979399117626,-0.15344873416300603
-0.7540284224378407,-0.08889482029400098
-0.03373311229154412,-0.16180363107287957
-0.5790493168013338,-0.24086178017107704
-0.5056072567262196,-0.18136181161532372
-4.085527465140136,-0.2294001479953863
-1.4091282493880066,-0.0950494234609847
-0.9474046820976043,-0.15710789580693849
-1.5085623497372889,-0.23000319576973097
-1.1497856961105462,-0.2407995475924604
0.2859733641622096,-0.19364024645767644
-0.4557283482693292,-0.11472869253556016
-0.35805001374954587,-0.10508889123651301
-0.8158934734320891,-0.20427523520069246
-1.820892310840982,-0.11332560468931799
0.09554289266976222,-0.13393520788424695
-1.3105243775160846,-0.246604754249019
0.11190562391728273,-0.14643182533047502
1.6866436579707347,-0.039867945939643754
-0.7999889375506272,-0.1391237849465969
-0.7095362787080326,-0.13603884184914167
-1.0932426196425022,-0.2239575836293539
0.028477625601582367,-0.07659577136975058
-0.8488035244475829,-0.10917288471398033
-2.034251509373334,-0.24463239244726354
-1.8963986472425869,-0.22574473292152344
-1.538799943093629,-0.1197308246614639
-0.19982697171502847,-0.1723983451376427
-0.37587996744283747,-0.19863282375066948
-0.0847985979982216,-0.23859527370914396
-0.8134625246956001,-0.11459514119277994
-0.4089604000952818,-0.12485916532505027
-0.7454468659842975,-0.14399164444902574
-0.08028721667550678,-0.1069888331066285
-0.49705123364134096,-0.19949438617437942
-0.40915979699252336,-0.09060732497097485
-0.6269401532210428,-0.11438074678327033
-1.2902440803208004,-0.1655646918337755
0.09393944634687852,-0.040940514292965594
0.6667744544344995,-0.06806364850847171
-0.7273139928392036,-0.1036860297338573
-0.7273139928391406,-0.10368602973384514
0.9334993185589551,-0.1530099180134305
-1.2288201528023548,-0.21862878885765033
1.5933365763186766,-0.050423959608204595
-2.5887100203671563,-0.07744732337723402
-2.3569953703926894,-0.13681820569715697
-0.6464389851896194,-0.17630524611443263
0.32374321165934544,-0.17459255479021493
-2.784790773313417,-0.11983915851250444
0.1059989705954464,-0.09944813863496277
-0.3546059333675032,-0.1959143447855459
-0.05207907233783725,-0.11934837426384688
-0.6061541593339792,-0.0506250645688999
-0.5722804878476225,-0.15787376522168603
-1.367974782620688,-0.13038727618207596
-1.2914417882213243,-0.15840521370015598
-1.2324686828834281,-0.13507297195675294
-0.8731915137708048,-0.16647635040074582
-0.02378094830320085,-0.11724376913138039
0.7795875382966975,-0.10045828657341803
-0.32738639426400407,-0.14453384785890785
-1.4148963915905042,-0.1916436808103073
-1.0930929016751607,-0.18095029624144507
-0.8143408857897375,-0.11313554305429313
-0.7642757629610535,-0.1380799447592114
-0.08270538397858626,-0.05407860864462453
-1.4063552039611482,-0.15505388176887483
-2.2097241964108596,-0.1220823121615545
-1.4579765706556844,-0.11708815184818244
-0.8166686237564327,-0.023277748971623
-0.9474046820973028,-0.15710789580694537
-1.1407869605538097,-0.22749378534687553
-1.1497856961100588,-0.2407995475924156
-0.33025672522239463,-0.16491839399383504
